"group"	"objectID"	"neededResearches"	"posX"	"posY"	"posZ"	"posAlpha"	"posBeta"
"MESHB_P_DEFAULT,MSHB_P_EDU_Small,MSHB_P_EDU_Medium,MSHB_P_EDU_Big,MSHB_P_EDU_Ship,MSHB_P_EDU_Special,MSHB_P_EDB3x3,MSHB_P_EDB2x2,MSHB_P_EDB1x1,MSHB_P_EDBRF,MSHB_P_EDB_Special,MSHB_P_LCU_Small,MSHB_P_LCU_Medium,MSHB_P_LCU_Big,MSHB_P_LCU_Ship,MSHB_P_LCU_Special,MSHB_P_LCB3x3,MSHB_P_LCB2x2,MSHB_P_LCB1x1,MSHB_P_LCBWC,MSHB_P_LCB_Special,MSHB_P_UCSU_Small,MSHB_P_UCSU_Medium,MSHB_P_UCSU_Big,MSHB_P_UCSU_Ship,MSHB_P_UCSU_BU,MSHB_P_UCSB3x3,MSHB_P_UCSB2x2,MSHB_P_UCSB1x1,MSHB_P_UCSBTOWER,MSHB_P_UCSB_Special,MSHB_P_PLATOON"	MSHB_P_UCSU_Medium	""	0	1045220557	1077936128	0	1061997773
"MESHB_P_DEFAULT,MSHB_P_EDU_Small,MSHB_P_EDU_Medium,MSHB_P_EDU_Big,MSHB_P_EDU_Ship,MSHB_P_EDU_Special,MSHB_P_EDB3x3,MSHB_P_EDB2x2,MSHB_P_EDB1x1,MSHB_P_EDBRF,MSHB_P_EDB_Special,MSHB_P_LCU_Small,MSHB_P_LCU_Medium,MSHB_P_LCU_Big,MSHB_P_LCU_Ship,MSHB_P_LCU_Special,MSHB_P_LCB3x3,MSHB_P_LCB2x2,MSHB_P_LCB1x1,MSHB_P_LCBWC,MSHB_P_LCB_Special,MSHB_P_UCSU_Small,MSHB_P_UCSU_Medium,MSHB_P_UCSU_Big,MSHB_P_UCSU_Ship,MSHB_P_UCSU_BU,MSHB_P_UCSB3x3,MSHB_P_UCSB2x2,MSHB_P_UCSB1x1,MSHB_P_UCSBTOWER,MSHB_P_UCSB_Special,MSHB_P_PLATOON"	MSHB_P_UCSU_Big	""	0	1056964608	1080033280	0	1065353216
"MESHB_P_DEFAULT,MSHB_P_EDU_Small,MSHB_P_EDU_Medium,MSHB_P_EDU_Big,MSHB_P_EDU_Ship,MSHB_P_EDU_Special,MSHB_P_EDB3x3,MSHB_P_EDB2x2,MSHB_P_EDB1x1,MSHB_P_EDBRF,MSHB_P_EDB_Special,MSHB_P_LCU_Small,MSHB_P_LCU_Medium,MSHB_P_LCU_Big,MSHB_P_LCU_Ship,MSHB_P_LCU_Special,MSHB_P_LCB3x3,MSHB_P_LCB2x2,MSHB_P_LCB1x1,MSHB_P_LCBWC,MSHB_P_LCB_Special,MSHB_P_UCSU_Small,MSHB_P_UCSU_Medium,MSHB_P_UCSU_Big,MSHB_P_UCSU_Ship,MSHB_P_UCSU_BU,MSHB_P_UCSB3x3,MSHB_P_UCSB2x2,MSHB_P_UCSB1x1,MSHB_P_UCSBTOWER,MSHB_P_UCSB_Special,MSHB_P_PLATOON"	MSHB_P_UCSU_Ship	""	0	1036831949	1088421888	0	1061997773
"MESHB_P_DEFAULT,MSHB_P_EDU_Small,MSHB_P_EDU_Medium,MSHB_P_EDU_Big,MSHB_P_EDU_Ship,MSHB_P_EDU_Special,MSHB_P_EDB3x3,MSHB_P_EDB2x2,MSHB_P_EDB1x1,MSHB_P_EDBRF,MSHB_P_EDB_Special,MSHB_P_LCU_Small,MSHB_P_LCU_Medium,MSHB_P_LCU_Big,MSHB_P_LCU_Ship,MSHB_P_LCU_Special,MSHB_P_LCB3x3,MSHB_P_LCB2x2,MSHB_P_LCB1x1,MSHB_P_LCBWC,MSHB_P_LCB_Special,MSHB_P_UCSU_Small,MSHB_P_UCSU_Medium,MSHB_P_UCSU_Big,MSHB_P_UCSU_Ship,MSHB_P_UCSU_BU,MSHB_P_UCSB3x3,MSHB_P_UCSB2x2,MSHB_P_UCSB1x1,MSHB_P_UCSBTOWER,MSHB_P_UCSB_Special,MSHB_P_PLATOON"	MSHB_P_UCSU_BU	""	0	1036831949	1079194419	0	1061997773
"MESHB_P_DEFAULT,MSHB_P_EDU_Small,MSHB_P_EDU_Medium,MSHB_P_EDU_Big,MSHB_P_EDU_Ship,MSHB_P_EDU_Special,MSHB_P_EDB3x3,MSHB_P_EDB2x2,MSHB_P_EDB1x1,MSHB_P_EDBRF,MSHB_P_EDB_Special,MSHB_P_LCU_Small,MSHB_P_LCU_Medium,MSHB_P_LCU_Big,MSHB_P_LCU_Ship,MSHB_P_LCU_Special,MSHB_P_LCB3x3,MSHB_P_LCB2x2,MSHB_P_LCB1x1,MSHB_P_LCBWC,MSHB_P_LCB_Special,MSHB_P_UCSU_Small,MSHB_P_UCSU_Medium,MSHB_P_UCSU_Big,MSHB_P_UCSU_Ship,MSHB_P_UCSU_BU,MSHB_P_UCSB3x3,MSHB_P_UCSB2x2,MSHB_P_UCSB1x1,MSHB_P_UCSBTOWER,MSHB_P_UCSB_Special,MSHB_P_PLATOON"	MSHB_P_UCSB3x3	""	0	1053609165	1089470464	0	1060320051
"MESHB_P_DEFAULT,MSHB_P_EDU_Small,MSHB_P_EDU_Medium,MSHB_P_EDU_Big,MSHB_P_EDU_Ship,MSHB_P_EDU_Special,MSHB_P_EDB3x3,MSHB_P_EDB2x2,MSHB_P_EDB1x1,MSHB_P_EDBRF,MSHB_P_EDB_Special,MSHB_P_LCU_Small,MSHB_P_LCU_Medium,MSHB_P_LCU_Big,MSHB_P_LCU_Ship,MSHB_P_LCU_Special,MSHB_P_LCB3x3,MSHB_P_LCB2x2,MSHB_P_LCB1x1,MSHB_P_LCBWC,MSHB_P_LCB_Special,MSHB_P_UCSU_Small,MSHB_P_UCSU_Medium,MSHB_P_UCSU_Big,MSHB_P_UCSU_Ship,MSHB_P_UCSU_BU,MSHB_P_UCSB3x3,MSHB_P_UCSB2x2,MSHB_P_UCSB1x1,MSHB_P_UCSBTOWER,MSHB_P_UCSB_Special,MSHB_P_PLATOON"	MSHB_P_UCSB2x2	""	0	1036831949	1086324736	0	1060320051
"MESHB_P_DEFAULT,MSHB_P_EDU_Small,MSHB_P_EDU_Medium,MSHB_P_EDU_Big,MSHB_P_EDU_Ship,MSHB_P_EDU_Special,MSHB_P_EDB3x3,MSHB_P_EDB2x2,MSHB_P_EDB1x1,MSHB_P_EDBRF,MSHB_P_EDB_Special,MSHB_P_LCU_Small,MSHB_P_LCU_Medium,MSHB_P_LCU_Big,MSHB_P_LCU_Ship,MSHB_P_LCU_Special,MSHB_P_LCB3x3,MSHB_P_LCB2x2,MSHB_P_LCB1x1,MSHB_P_LCBWC,MSHB_P_LCB_Special,MSHB_P_UCSU_Small,MSHB_P_UCSU_Medium,MSHB_P_UCSU_Big,MSHB_P_UCSU_Ship,MSHB_P_UCSU_BU,MSHB_P_UCSB3x3,MSHB_P_UCSB2x2,MSHB_P_UCSB1x1,MSHB_P_UCSBTOWER,MSHB_P_UCSB_Special,MSHB_P_PLATOON"	MSHB_P_UCSB1x1	""	0	1036831949	1080033280	0	1060320051
"MESHB_P_DEFAULT,MSHB_P_EDU_Small,MSHB_P_EDU_Medium,MSHB_P_EDU_Big,MSHB_P_EDU_Ship,MSHB_P_EDU_Special,MSHB_P_EDB3x3,MSHB_P_EDB2x2,MSHB_P_EDB1x1,MSHB_P_EDBRF,MSHB_P_EDB_Special,MSHB_P_LCU_Small,MSHB_P_LCU_Medium,MSHB_P_LCU_Big,MSHB_P_LCU_Ship,MSHB_P_LCU_Special,MSHB_P_LCB3x3,MSHB_P_LCB2x2,MSHB_P_LCB1x1,MSHB_P_LCBWC,MSHB_P_LCB_Special,MSHB_P_UCSU_Small,MSHB_P_UCSU_Medium,MSHB_P_UCSU_Big,MSHB_P_UCSU_Ship,MSHB_P_UCSU_BU,MSHB_P_UCSB3x3,MSHB_P_UCSB2x2,MSHB_P_UCSB1x1,MSHB_P_UCSBTOWER,MSHB_P_UCSB_Special,MSHB_P_PLATOON"	MSHB_P_UCSBTOWER	""	0	1060320051	1084227584	0	1060320051
"MESHB_P_DEFAULT,MSHB_P_EDU_Small,MSHB_P_EDU_Medium,MSHB_P_EDU_Big,MSHB_P_EDU_Ship,MSHB_P_EDU_Special,MSHB_P_EDB3x3,MSHB_P_EDB2x2,MSHB_P_EDB1x1,MSHB_P_EDBRF,MSHB_P_EDB_Special,MSHB_P_LCU_Small,MSHB_P_LCU_Medium,MSHB_P_LCU_Big,MSHB_P_LCU_Ship,MSHB_P_LCU_Special,MSHB_P_LCB3x3,MSHB_P_LCB2x2,MSHB_P_LCB1x1,MSHB_P_LCBWC,MSHB_P_LCB_Special,MSHB_P_UCSU_Small,MSHB_P_UCSU_Medium,MSHB_P_UCSU_Big,MSHB_P_UCSU_Ship,MSHB_P_UCSU_BU,MSHB_P_UCSB3x3,MSHB_P_UCSB2x2,MSHB_P_UCSB1x1,MSHB_P_UCSBTOWER,MSHB_P_UCSB_Special,MSHB_P_PLATOON"	MSHB_P_UCSB_Special	""	0	1053609165	1088421888	0	1060320051
"MESHB_P_DEFAULT,MSHB_P_EDU_Small,MSHB_P_EDU_Medium,MSHB_P_EDU_Big,MSHB_P_EDU_Ship,MSHB_P_EDU_Special,MSHB_P_EDB3x3,MSHB_P_EDB2x2,MSHB_P_EDB1x1,MSHB_P_EDBRF,MSHB_P_EDB_Special,MSHB_P_LCU_Small,MSHB_P_LCU_Medium,MSHB_P_LCU_Big,MSHB_P_LCU_Ship,MSHB_P_LCU_Special,MSHB_P_LCB3x3,MSHB_P_LCB2x2,MSHB_P_LCB1x1,MSHB_P_LCBWC,MSHB_P_LCB_Special,MSHB_P_UCSU_Small,MSHB_P_UCSU_Medium,MSHB_P_UCSU_Big,MSHB_P_UCSU_Ship,MSHB_P_UCSU_BU,MSHB_P_UCSB3x3,MSHB_P_UCSB2x2,MSHB_P_UCSB1x1,MSHB_P_UCSBTOWER,MSHB_P_UCSB_Special,MSHB_P_PLATOON"	MSHB_P_PLATOON	""	0	0	1065353216	0	1067030938
